Water Body Name,Location,Latitude,Longitude,Year,pH,Dissolved Oxygen (DO),Biological Oxygen Demand (BOD),Total Dissolved Solids (TDS),Turbidity,Nitrate,Coliform,Water Quality Index (WQI),Water Quality Category
Allahabad,"PRAYGRAJ, Uttar Pradesh",25.40305556,81.91138889,2025,8.176522075910146,6.509101471727343,2.64426800929512,355.0689465530597,6.573547637490318,1.3712858249419055,6230.874399690162,80,Good
Alman,"Thane, Maharashtra",19.63027778,73.09111111,2021,7.565,6.66875,1.42875,85.94,5.44875,9.24625,172.67875,85,Good
Altuma,"DHENKANAL, Odisha",20.93083333,85.51916667,2025,7.273750000000001,5.138977272727273,1.807840909090909,116.63659090909091,13.284488636363637,3.376818181818182,1641.436306818182,80,Good
Amaravila,"THIRUVANANTHAPURAM, Kerala",8.391666667,77.09805556,2023,7.228333333333334,6.711111111111111,2.322777777777778,41.94222222222223,14.009444444444444,0.5805555555555555,997.7777777777778,85,Good
Amarpur,"Gomati, Tripura",23.52833333,91.65277778,2025,7.39686274509804,6.924705882352941,1.6361764705882351,87.12882352941176,100.70686274509804,1.27,2450.8458823529413,85,Good
Ambadi,"Aurangabad, Maharashtra",20.28005556,75.0885,2025,7.828571428571428,5.942857142857143,3.167857142857143,348.42857142857144,5.857142857142857,1.042857142857143,26.214285714285715,85,Good
Ambari,"COOCH BEHAR, West Bengal",26.41638889,89.54166667,2025,7.6048,6.35985,1.5116,85.6039,21.20355,0.9599,1859.56535,85,Good
Ambasamudram,"Theni, Tamil Nadu",9.925555556,77.51166667,2024,8.084296875,6.855390625,2.232109375,208.1509375,21.70015625,1.950078125,7897.281640624999,85,Good
Ambazari,"CHHINDWARA, Madhya Pradesh",21.71555556,79.09138889,2024,7.4,3.2,8.74,308.0,7.3,3.18,1015.84,50,Medium
Ambazari,"Nagpur, Maharashtra",21.13166667,79.04527778,2024,8.19125,6.595833333333334,3.1391666666666667,190.625,9.77125,0.9160416666666666,105.24583333333334,80,Good
Ambazari Lake,"Nagpur, Maharashtra",21.1325,79.05222222,2025,7.4702702702702695,4.216216216216216,8.41027027027027,368.31081081081084,8.464864864864865,1.6071621621621623,2636.3531081081082,60,Medium
Ambegaon,"Pune, Maharashtra",19.08777778,73.75138889,2024,7.986129032258065,7.451612903225806,1.3077419354838709,78.74193548387096,5.012903225806451,0.21258064516129033,19858.064516129034,85,Good
Ambegaon ( D/S Dimbhe Dam),"Pune, Maharashtra",19.08777778,73.75138889,2018,7.52,9.0,0.75,96.0,9.0,1.77,28000.0,85,Good
Ambeghar,"Pune, Maharashtra",18.13305556,73.8,2024,7.768055555555555,7.389722222222222,1.668611111111111,76.38888888888889,4.708611111111111,0.18638888888888888,21684.530833333334,85,Good
Ambeghar (Karanje),"Pune, Maharashtra",18.13305556,73.8,2019,7.6175,6.9425,1.3375,73.0,6.182499999999999,0.185,15150.0,85,Good
Ambgaon (Bagdi),"Bhandara, Maharashtra",20.77833333,79.85138889,2022,7.676417910447762,6.884029850746269,4.475074626865672,163.57537313432834,11.524029850746269,1.6747761194029849,3108.5698507462685,80,Good
Amlighat,"MARIGAON, Assam",26.12000556,92.27608889,2025,7.8,7.9,1.31,87.0,7.74,0.46,187.6,85,Good
Amraghat,"CACHAR, Assam",24.60583333,92.95388889,2025,7.280823529411765,6.777529411764706,1.5551764705882352,64.56835294117647,91.63858823529411,2.261529411764706,4682.694941176471,85,Good
Amravati,"Dhule, Maharashtra",21.28333333,74.5,2025,8.115333333333334,6.073333333333333,3.5266666666666664,365.6,8.346666666666668,2.272,156.53333333333333,75,Good
Anakapalli,"VISAKHAPATNAM, Andhra Pradesh",17.68888889,82.99638889,2025,7.572329545454545,4.592102272727273,2.512556818181818,215.0803409090909,9.83784090909091,5.973977272727273,2512.9330113636365,80,Good
Anakkal,"KASARAGOD, Kerala",12.75111111,74.99472222,2023,6.9725,6.2475,1.47875,43.0225,14.071250000000001,0.6174999999999999,1190.500625,85,Good
Anandpur,"KENDUJHAR, Odisha",21.21111111,86.12055556,2025,7.6453752535496955,6.043002028397566,1.748498985801217,119.35249492900608,11.96839756592292,1.9057200811359025,936.3540365111561,85,Good
Anantapalli,"WEST GODAVARI, Andhra Pradesh",16.98305556,81.36638889,2025,7.831510204081633,6.138816326530613,2.789469387755102,189.51240816326532,21.811102040816326,1.3281632653061226,8702.768,85,Good
Anantwadi,"Yavatmal, Maharashtra",19.84611111,77.86722222,2024,8.17575,6.5075,14.96075,222.15,11.54825,1.06675,3854.5195,70,Good
Andhiyarkhore,"BEMETARA, Chhattisgarh",21.83472222,81.59722222,2024,7.9332,6.323176470588235,2.7797176470588236,381.9920705882353,29.1968,3.155294117647059,17275.13797647059,80,Good
Andra Dam,"Pune, Maharashtra",18.78555556,73.65055556,2025,7.845,7.371428571428572,1.612142857142857,105.07142857142857,3.1785714285714284,0.19214285714285714,899.1564285714286,85,Good
Aner,"Jalgaon, Maharashtra",21.32583333,75.13333333,2025,8.144666666666668,6.133333333333334,3.6599999999999997,358.6666666666667,9.860000000000001,1.258,158.06666666666666,75,Good
Anjanari,"Ratnagiri, Maharashtra",16.94722222,73.5,2024,7.477826086956522,7.128260869565217,1.6795652173913045,65.3508695652174,2.152608695652174,1.3239130434782609,1750.091739130435,85,Good
Anjuna Fish Market Anjuna Mapusa Road,"NORTH GOA, Goa",15.58527778,73.75444444,2023,7.97,7.0,5.75,786.53,0.4,1.2349999999999999,2400.0,65,Medium
Ankinghat,"KANPUR NAGAR, Uttar Pradesh",26.93305556,80.03277778,2025,8.152459677419355,6.763454301075269,2.7405376344086023,230.33943548387097,14.971102150537634,2.809932795698925,3016.8864381720427,85,Good
Annamayya Project,"CUDDAPAH, Andhra Pradesh",14.21361111,79.0175,2025,8.2,4.1,3.7,754.0,66.0,0.77,940.0,60,Medium
Annapurna Ghat,"CACHAR, Assam",24.83277778,92.79166667,2025,7.268318181818182,6.504227272727273,1.6016818181818182,83.5175909090909,73.95927272727272,1.1756363636363636,2040.6109999999999,85,Good
Annavasal,"Karaikal, Puducherry",10.975,79.75388889,2025,7.7931481481481475,5.980740740740741,2.4106481481481485,274.8313888888889,31.608611111111113,1.0946296296296296,1454.7600925925926,80,Good
Aradei,"KENDUJHAR, Odisha",20.85950833,86.40230833,2025,7.48268156424581,5.087039106145252,1.9056983240223464,161.9344134078212,8.12022346368715,4.449497206703911,1260.8567039106147,80,Good
Araye,"Sindudurg, Maharashtra",16.40972222,73.42583333,2024,7.109090909090909,6.918181818181818,1.6318181818181818,40.72727272727273,1.3636363636363635,0.7904545454545455,1631.3636363636363,85,Good
Arcot,"Ranipet, Tamil Nadu",12.91388889,79.33305556,2025,8.015942028985508,7.348405797101449,2.581086956521739,917.5220289855072,25.513478260869565,3.1770289855072464,2580.0202173913044,70,Good
Arjuna,"Ratnagiri, Maharashtra",16.72861111,73.77555556,2025,7.528571428571429,7.45,1.8499999999999999,40.0,1.7142857142857142,0.6442857142857142,19.428571428571427,100,Excellent
Arjunwad (Seasonal),"Kolhapur, Maharashtra",16.78194444,74.63222222,2025,7.752589928057553,7.172661870503597,1.806546762589928,249.67230215827337,23.97589928057554,1.822589928057554,23120.2281294964,85,Good
Arkavathi at Ramanagar,"Ramanagar, Karnataka",12.74255556,77.28644444,2023,7.3,6.2,3.53,358.0,4.74,2.64,2010.03,75,Good
Arwani,"ANANTNAG, Jammu & Kashmir",33.79416667,75.0675,2022,6.870805369127517,6.4626621923937355,0.7131319910514541,5.870581655480985,8.204697986577182,0.4328635346756152,948.7434675615212,85,Good
Ashti,"Gadchiroli, Maharashtra",19.68472222,79.78861111,2025,8.176044226044226,6.985036855036855,2.63054054054054,210.43383292383294,11.14305896805897,1.0056388206388207,5132.880601965602,85,Good
Ashti APM,"Chandrapur, Maharashtra",19.66805556,79.78888889,2025,7.645454545454546,6.276623376623377,8.952857142857143,355.65727272727275,11.552077922077922,2.4654545454545453,16939.928311688313,65,Medium
Ashti D/S,"Chandrapur, Maharashtra",19.6675,79.78583333,2025,7.7265625,7.02625,3.42078125,234.671875,8.1734375,1.5678125,6924.3759375,80,Good
Augustmuni,"Rudraprayag, Uttarakhand",30.39361111,79.02972222,2022,6.904999999999999,6.65,3.9549999999999996,106.69999999999999,28.555,5.6,26332.055,80,Good
Aurad Shahajani,"Latur, Maharashtra",18.055,76.91694444,2024,7.928571428571429,6.085714285714286,3.439285714285714,379.64285714285717,15.142857142857142,1.7378571428571428,34.285714285714285,90,Excellent
Aurangabad kham,"Aurangabad, Maharashtra",19.87527778,75.30944444,2024,7.673684210526316,3.205263157894737,8.124736842105264,702.1578947368421,33.526315789473685,3.560526315789474,3921.0526315789475,40,Poor
Aurangpur,"Akola, Maharashtra",20.82111111,77.54083333,2024,8.07,6.1,3.5,183.0,18.225,1.46,568.5,80,Good
Avarankuppam,"Tirupathur, Tamil Nadu",12.68416667,78.53944444,2024,8.168387096774193,6.208709677419355,2.1892338709677417,393.87306451612903,7.568064516129032,1.0435483870967743,4443.696129032258,80,Good
Ayodhya ,"Ayodhya, Uttar Pradesh",26.81111111,82.2075,2025,8.047964959568734,6.895727762803235,2.529326145552561,341.85202156334236,10.192857142857143,2.094097035040431,12018.333962264152,80,Good
Azmabad,"BHAGALPUR, Bihar",25.33722222,87.26583333,2025,8.149386281588448,6.52615523465704,2.517202166064982,239.62846570397113,29.75676895306859,1.4241516245487365,5417.59702166065,85,Good
B G Road,"SIVSAGAR, Assam",27.06694444,94.53166667,2025,7.2941666666666665,6.941574074074075,3.777222222222222,117.77675925925925,115.43916666666667,1.1125925925925926,17765.874907407408,80,Good
B KATIHALLI KERE,"Bangalore Urban, Karnataka",12.895273,77.775128,2021,7.665,5.985,2.5260000000000002,249.30566666666667,7.818,1.0653333333333335,1410.6850000000002,80,Good
B.K.Ghat,"BAHRAICH, Uttar Pradesh",28.27277778,81.09083333,2004,8.005241935483872,5.9191935483870965,2.5369354838709675,238.72137096774193,9.36774193548387,1.7530645161290321,4936.098225806452,80,Good
BADA NADI AT ASIKA,"GANJAM, Odisha",19.603081,84.670156,2021,7.9312499999999995,7.6499999999999995,1.8547916666666666,166.18,15.924166666666666,0.8983333333333333,2499.5256249999998,85,Good
BADAJHOR (AT DHENKANAL),"DHENKANAL, Odisha",20.678272,85.583478,2021,7.834042553191489,7.595744680851064,1.9238297872340426,174.35000000000002,9.19659574468085,0.9465957446808511,4134.097659574468,85,Good
BADASANKHA NADI NEAR LANGALESWAR,"GANJAM, Odisha",19.664692,85.165217,2021,7.484565217391305,6.577173913043478,2.297608695652174,199.97304347826088,10.077826086956522,1.018695652173913,3416.922826086957,85,Good
BADI KA TALAB UDAIPUR,"UDAIPUR, Rajasthan",24.617094,73.62271,2021,8.005357142857143,6.985714285714286,1.9739285714285715,343.5407142857143,3.3867857142857143,1.0503571428571428,107.74750000000002,80,Good
BAGDOON TALAB PITHAMPUR SANJAY JALASHAY PITHAMPUR,"DHAR, Madhya Pradesh",22.640377,75.586749,2021,7.966170212765957,7.2042553191489365,1.7782978723404255,379.9778723404255,4.528297872340426,0.8714893617021277,59.04255319148936,90,Excellent
BAGMATI RIVER AT DARBANGA SAMASTIPUR ROAD BRIDGE DARBHANGA,"DARBHANGA, Bihar",26.038984,85.891341,2021,7.772631578947369,7.976315789473685,2.063947368421053,148.8515789473684,60.683157894736844,0.9694736842105263,36129.50263157895,85,Good
BAGMATI RIVER AT MUZAFFARPUR- SITAMARHI ROAD BRIDGE SITAMARHI,"MUZAFFARPUR, Bihar",26.341991,85.481683,2021,7.836842105263158,7.709210526315789,2.084473684210526,154.8686842105263,60.773421052631576,0.9771052631578948,31756.50052631579,85,Good
BAHALPUR,"DHUBRI, Assam",26.31948889,90.46948889,2025,7.482261904761905,7.080178571428571,1.886845238095238,86.36232142857143,31.709761904761905,1.0101190476190476,6678.259166666667,85,Good
BAHELA AT BADLI VILLAGE,"NORTH WEST, Delhi",28.731344,77.148188,2021,7.0375,2.8125,6.90625,272.42,39.22625,1.42125,1865542.175,55,Medium
BAHOUR LAKE,"Cuddalore, Tamil Nadu",11.819442,79.729208,2021,7.478333333333333,5.816666666666666,2.7575,277.50166666666667,7.348333333333334,1.2083333333333333,928.8816666666667,80,Good
BAHUDA,"CHITTOOR, Andhra Pradesh",13.56388889,78.62777778,2025,7.761208053691275,5.713154362416107,2.625234899328859,294.6101342281879,14.833892617449665,1.1976510067114094,1795.136644295302,80,Good
BAHUDA AT DAMODARPALLY,"GANJAM, Odisha",19.161594,84.590722,2021,7.985416666666667,7.51875,1.904375,200.03416666666666,10.336875000000001,0.8535416666666666,1716.8610416666668,85,Good
BAINA BEACH,"SOUTH GOA, Goa",15.39155,73.806607,2021,7.7620000000000005,6.34375,2.33075,722.33825,7.346500000000001,0.8585,682.99075,70,Good
BAIRABI,"KOLASIB, Mizoram",24.17972222,92.53555556,2025,6.346689189189189,7.102094594594594,1.6727027027027028,110.6,9.407635135135134,0.9117567567567567,1132.5081081081082,80,Good
BAITARNI AT ANANDPUR,"KENDUJHAR, Odisha",21.214851,86.121323,2021,7.533333333333334,7.358333333333333,1.8839583333333332,155.95041666666665,11.86875,0.9435416666666666,2319.266875,85,Good
BAITARNI AT CHANDBALI U/S,"BHADRAK, Odisha",20.774033,86.744211,2021,7.514583333333333,7.091666666666666,2.1218749999999997,253.7647916666667,21.158333333333335,0.9727083333333333,4107.713125,85,Good
BAITARNI AT DHAMRA,"BHADRAK, Odisha",20.795283,86.896965,2021,7.55,7.145833333333333,2.2841666666666667,618.0708333333333,17.909166666666668,0.9802083333333332,2532.7677083333333,70,Good
BAITARNI AT JAJPUR,"JAJAPUR, Odisha",20.851312,86.33016,2021,7.687291666666667,7.484375,1.85875,165.99541666666667,14.253333333333332,0.9508333333333333,2561.7720833333333,85,Good
BAITARNI AT JODA,"KENDUJHAR, Odisha",22.018734,85.406998,2021,7.45625,6.9875,1.9087500000000002,166.4575,14.051666666666668,0.9362499999999999,1328.4908333333333,85,Good
BAITARNI RIVER AT CHAMPUA,"PASHCHIMI SINGHBHUM, Jharkhand",22.069525,85.670199,2021,7.395833333333333,7.002083333333334,1.9120833333333334,168.10645833333334,12.477708333333332,0.9508333333333333,1198.8062499999999,85,Good
BAITARNI RIVER AT NAIGARH,"KENDUJHAR, Odisha",21.827047,85.440667,2021,7.389583333333333,7.020833333333333,1.8470833333333332,168.94,20.204375,0.8914583333333334,802.9920833333334,85,Good
BAITARNI RIVER AT TRIBINDHA,"KENDUJHAR, Odisha",21.815589,85.808328,2021,7.522916666666667,7.1125,1.863125,170.7664583333333,12.342708333333334,0.9227083333333334,1145.4372916666666,85,Good
BAITARNI RIVER AT UNCHABALI,"KENDUJHAR, Odisha",21.868089,85.444244,2021,7.3319148936170215,6.85531914893617,1.9278723404255318,166.59659574468085,20.600851063829786,0.9738297872340426,1250.786170212766,85,Good
BAJU NALLAH AT KHOKHYAL NEAR BARAGE CONFLUENCE POINT OF SAHAR-KHAD AND KATHUA CITY NALLAHS,"KATHUA, Jammu & Kashmir",32.371085,75.566168,2021,7.797499999999999,6.525,2.1399999999999997,194.525,7.4975,1.12,1126.2725,85,Good
BAKHTIYARPUR-TAJPUR BRIDGE ON GANGA ATHMALGOLA PATNA,"PATNA, Bihar",25.655635,85.096308,2021,7.825,7.911666666666666,2.0905,152.44433333333333,56.37383333333333,0.8911666666666667,44132.66883333333,85,Good
"BAKSHI KUNTA, CHANDANAGAR(V), SHERILINGAMPALLY(M), RANGA REDDY(D)","RANGA REDDY, Telangana",17.3031129,78.1917634,2021,7.1675,3.71,4.41375,558.50375,6.4,1.7237500000000001,351.25,50,Medium
BALEHWAR KHADI AT N.H. NO. 8,"Surat, Gujarat",21.223442,72.89572,2021,7.5987755102040815,6.310204081632653,2.136122448979592,336.4259183673469,6.927755102040816,0.8048979591836735,532.1046938775511,80,Good
BALIJAGAON,"DIBRUGARH, Assam",27.35388889,95.18722222,2025,7.763636363636364,7.607272727272727,0.9577272727272728,102.42295454545454,76.17424242424242,0.5521969696969697,3083.4344696969697,85,Good
BALOL NALLAH NEAR NIT COLLEGE MIRAN SAHIB BEFORE MIXING WITH RIVER TAWI,"JAMMU, Jammu & Kashmir",32.658276,74.829651,2021,8.2416,5.316,2.7548000000000004,227.274,20.6452,1.3063999999999998,1432.4216000000001,80,Good
BANAS AT TRIVENI SANGAM BHILWARA,"BHILWARA, Rajasthan",25.243263,75.033557,2021,8.10975,5.1825,2.54175,253.2395,6.1205,1.205,300.129,80,Good
BANDA,"BANDA, Uttar Pradesh",25.48138889,80.31222222,2025,8.310385438972162,7.131477516059958,1.9931905781584585,243.1192933618844,15.133683083511778,0.9341327623126339,10066.471134903639,85,Good
BANDA CHERUVU MALKAJIGIRI (V) MALKAJIGIRI (NEW MANDAL),"Rangareddy, Andhra Pradesh",17.460843,78.545419,2021,7.406129032258065,3.186451612903226,7.088387096774194,829.1419354838711,10.74258064516129,4.116129032258065,297.16129032258067,40,Poor
BANDAM CHERUVU HANAMKONDA,"Warangal, Andhra Pradesh",17.984978,79.539852,2021,7.750800000000001,3.2760000000000002,5.1876,636.0884,7.7148,1.8903999999999999,360.0888,50,Medium
"BANDAM KUNTA, GAJULARAMARAM (V), QUTHBULLAPUR (M), MEDCHAL MALKAJGIRI (D)","MEDCHAL, Telangana",17.3151,78.2517,2021,7.5042857142857144,2.7857142857142856,4.51,471.45285714285717,6.824285714285714,1.6842857142857142,365.7142857142857,60,Medium
BANDEMATTA TANK,"Bangalore Urban, Karnataka",12.91657,77.475669,2021,7.060625,4.928125,5.2175,394.289375,67.470625,3.47,73726.623125,70,Good
BANDI RIVER AT NEHDA DAM PALI,"PALI, Rajasthan",25.762393,73.324673,2019,8.534,2.9059999999999997,4.74,246.88000000000002,10.033,1.721,567.4010000000001,60,Medium
"BANDLAGUDA CHERUVU, NAGOLE (V), UPPAL (M), MEDCHAL (D)","MEDCHAL, Telangana",17.223313,78.3355638,2021,7.3109090909090915,5.479090909090909,3.261818181818182,718.4881818181818,5.4818181818181815,1.5518181818181818,441.8181818181818,60,Medium
BANER KHAD D/S CHAMUNDA TEMPLE,"KANGRA, Himachal Pradesh",32.005553,76.156208,2021,7.5808333333333335,8.0375,1.2254166666666666,198.34333333333333,2.32375,0.5383333333333333,25.037499999999998,100,Excellent
BANER KHAD U/S CHAMUNDA TEMPLE,"KANGRA, Himachal Pradesh",32.022035,76.228191,2021,7.5608,8.328,1.172,196.0508,2.4392,0.5296,23.1816,100,Excellent
BANGANGA (BATHING GHAT) KATRA,"UDHAMPUR, Jammu & Kashmir",32.983326,74.90052,2021,8.376785714285715,6.557142857142857,2.236428571428571,191.04392857142855,16.58535714285714,1.127857142857143,1274.4107142857142,85,Good
BANGANGA (IN FRONT OF PONY SHED NEAR REASI BRIDGE)KATRA,"UDHAMPUR, Jammu & Kashmir",33.072819,74.834372,2021,8.345,6.667857142857143,2.170714285714286,189.09214285714285,15.511071428571428,1.1103571428571428,1249.6203571428573,85,Good
BANGANGA AT D/S SHUKRATAL (BEFORE CONFLUENCE OF LAKSAR DRAIN ),"MUZAFFARNAGAR, Uttar Pradesh",29.491551,77.990514,2021,7.48888888888889,5.922222222222222,2.6755555555555555,218.26222222222222,11.214444444444444,1.3299999999999998,6909.137777777778,80,Good
BANGANGA AT U/S IDRISHPUR (U.K.),"BAGHPAT, Uttar Pradesh",29.184058,77.32613,2021,7.455555555555555,5.322222222222222,3.0644444444444447,266.5811111111111,11.399999999999999,1.3833333333333333,6872.236666666667,75,Good
BANGLA FISHERY DIMAPUR,"DIMAPUR, Nagaland",25.915052,93.750751,2021,7.248124999999999,5.047916666666667,2.4966666666666666,122.75416666666666,10.3425,1.1483333333333332,1410.8229166666667,80,Good
BANGURU NALLAH (OVER BRIDGE TALCHER RENGALI DAM ROAD SARKISOREPAL),"Baleshwar, Odisha",21.311885,86.475846,2021,7.825769230769231,7.2288461538461535,2.078076923076923,254.34346153846155,10.214230769230769,1.0261538461538462,1404.220769230769,85,Good
BANGURUSINGADA JHOR,"DHENKANAL, Odisha",20.770231,85.407953,2021,7.8021276595744675,7.12127659574468,2.0034042553191487,191.05489361702126,10.147021276595746,0.9327659574468086,1686.0982978723403,85,Good
BANJAR AT MALANJKHAND NEAR W/S INTAKE POINT JABALPUR,"BALAGHAT, Madhya Pradesh",22.049425,80.716076,2021,7.8343750000000005,7.447916666666667,1.5775,267.11875000000003,4.299375,0.69125,195.06020833333332,85,Good
BANJAR RIVER NEAR ROAD BRIDGE VILL. KHARRADHAR MALANJKHAND.,"BALAGHAT, Madhya Pradesh",22.021068,80.712809,2021,7.721818181818182,7.403030303030303,1.5887878787878789,232.9251515151515,4.401515151515151,0.7021212121212121,242.33121212121213,85,Good
BANJARA KUNTA (SINGADI KUNTA( SHAIKPET,"Rangareddy, Andhra Pradesh",17.411451,78.447366,2021,7.4376,3.0248000000000004,5.8012,571.3192,13.1904,3.5976,369.2888,50,Medium
BANJARA LAKE BANJARA HILLS RANGA REDDY,"Rangareddy, Andhra Pradesh",17.411442,78.447356,2021,7.402162162162162,4.607837837837838,4.328648648648649,610.5816216216216,6.994054054054053,1.548918918918919,939.4924324324325,60,Medium
BANPUR,"NADIA, West Bengal",23.45361111,88.75194444,2025,7.435566502463055,2.0523645320197046,9.273004926108374,337.56310344827585,19.22536945812808,3.504975369458128,5096.976945812808,50,Medium
BANSAGAR CANAL WATER SAMPLE AT BAGHWAR VILLAGE NEAR TOL PLAZA DIST SIDHI,"SIDHI, Madhya Pradesh",24.373062,81.601823,2021,7.541333333333333,7.197777777777778,1.616888888888889,260.42622222222224,4.359999999999999,0.6584444444444444,183.72577777777778,85,Good
BANTWAL,"Dakshin Kannada, Karnataka",12.88083333,75.04111111,2021,7.427152466367714,6.660381165919283,1.25,56.46387892376681,16.002085201793722,0.5124439461883409,529.8692376681614,85,Good
